"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"LOC101927826",0.00155261219893066
"AW293456",0.00155261219893066
"TNFAIP8",0.00386540811734574
"C1orf52",0.00545975875092237
"CHD2",0.00622712928411684
"AF289551",0.0107267069146741
"TEAD2",0.0128486350637367
"CCNL1",0.0140758188466933
"TMPO",0.0196814480706059
"PLCL2",0.0196814480706059
"TRAT1",0.0196814480706059
"CPEB1",0.0196814480706059
"EPT1",0.0196814480706059
"NAV2",0.0247588463878902
"LOC102467079",0.0273462428639585
"PLK4",0.0273462428639585
"GATA6",0.0273462428639585
"PEX13",0.0273462428639585
"TTLL5",0.0322003170310122
"CACNA1I",0.0367477782608695
"N74058",0.0367477782608695
"MIR133A1HG",0.0374669992544073
"KLHL18",0.0374669992544073
"ISPD-AS1",0.0374669992544073
"DOPEY1",0.0374669992544073
"FANCC",0.0374669992544073
"ALDOB",0.0374669992544073
"LRCH1",0.0381285077306643
"MRVI1",0.0381285077306643
"TTC7A",0.041773003698541
