"geneNames.as.numeric.rownames.res_coef2..1.l2...","res_coef2.adj.P.Val.1.l2."
"OAS1",1.22580063330752e-08
"NCKAP1L",0.00022384867993316
"ASMTL-AS1",0.00104470452834238
"CBS",0.00137176291915252
"242509_at",0.00335446640685574
"HOXC10",0.00440653832481973
"MALT1",0.00449505128984603
"DENND6B",0.00457249664105579
"LMBR1",0.00449505128984603
"HAPLN2",0.00551251323632269
"KYNU",0.00811425677391106
"KCNG1",0.00800301820587565
"UBR5-AS1",0.0252133012620774
"HMGA2",0.0252133012620774
"RALGAPA1",0.0256178194829104
"TMC5",0.0262658219171957
"LOC100130992",0.0262658219171957
"FRMD8P1",0.0281023432033889
"XYLB",0.0281023432033889
"SP100",0.0252133012620774
"PHC3",0.0447154560406608
"TRAFD1",0.0535909235241346
